,artists,disc_number,duration_ms,explicit,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.external_urls.spotify,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,external_ids.isrc,external_urls.spotify,src_track,src_artist
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0xEaeHAO9woQVxuf8fkab3'}, 'href': 'https://api.spotify.com/v1/artists/0xEaeHAO9woQVxuf8fkab3', 'id': '0xEaeHAO9woQVxuf8fkab3', 'name': 'Carne Asada', 'type': 'artist', 'uri': 'spotify:artist:0xEaeHAO9woQVxuf8fkab3'}]",1.0,81120.0,False,https://api.spotify.com/v1/tracks/6pIYawGsXVQfom3AQMp2Wq,6pIYawGsXVQfom3AQMp2Wq,False,True,The Bullfighter,8.0,https://p.scdn.co/mp3-preview/203775568383197005fdfda9afa4526982a40515?cid=bdfb29e506ed42179883acd1a08cfa9d,9.0,track,spotify:track:6pIYawGsXVQfom3AQMp2Wq,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0xEaeHAO9woQVxuf8fkab3'}, 'href': 'https://api.spotify.com/v1/artists/0xEaeHAO9woQVxuf8fkab3', 'id': '0xEaeHAO9woQVxuf8fkab3', 'name': 'Carne Asada', 'type': 'artist', 'uri': 'spotify:artist:0xEaeHAO9woQVxuf8fkab3'}]",https://open.spotify.com/album/43c8CRMGqO3qe2JoVUYFpo,https://api.spotify.com/v1/albums/43c8CRMGqO3qe2JoVUYFpo,43c8CRMGqO3qe2JoVUYFpo,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736881f584c18b5ee23aba4d43', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026881f584c18b5ee23aba4d43', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516881f584c18b5ee23aba4d43', 'width': 64}]",Full Contact Mariachi,2004-01-01,day,13.0,album,spotify:album:43c8CRMGqO3qe2JoVUYFpo,ushm20515637,https://open.spotify.com/track/6pIYawGsXVQfom3AQMp2Wq,The Bullfighter,Carne Asada
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7eQZTqEMozBcuSubfu52i4'}, 'href': 'https://api.spotify.com/v1/artists/7eQZTqEMozBcuSubfu52i4', 'id': '7eQZTqEMozBcuSubfu52i4', 'name': 'The Knife', 'type': 'artist', 'uri': 'spotify:artist:7eQZTqEMozBcuSubfu52i4'}]",1.0,368840.0,False,https://api.spotify.com/v1/tracks/6XwN8gUpprAyI7Ip9JQxan,6XwN8gUpprAyI7Ip9JQxan,False,True,The Captain,27.0,https://p.scdn.co/mp3-preview/cfe5380a820ba69afb3e188b43a3ee99dfc7412c?cid=bdfb29e506ed42179883acd1a08cfa9d,3.0,track,spotify:track:6XwN8gUpprAyI7Ip9JQxan,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7eQZTqEMozBcuSubfu52i4'}, 'href': 'https://api.spotify.com/v1/artists/7eQZTqEMozBcuSubfu52i4', 'id': '7eQZTqEMozBcuSubfu52i4', 'name': 'The Knife', 'type': 'artist', 'uri': 'spotify:artist:7eQZTqEMozBcuSubfu52i4'}]",https://open.spotify.com/album/6rdNbdV3T4muFFFSjGdOj9,https://api.spotify.com/v1/albums/6rdNbdV3T4muFFFSjGdOj9,6rdNbdV3T4muFFFSjGdOj9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735222ee4ec91edccef625de52', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025222ee4ec91edccef625de52', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515222ee4ec91edccef625de52', 'width': 64}]",Silent Shout,2006-02-17,day,11.0,album,spotify:album:6rdNbdV3T4muFFFSjGdOj9,SEWCE0600203,https://open.spotify.com/track/6XwN8gUpprAyI7Ip9JQxan,The Captain,The Knife
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nIUhcKHnK6iyumRyoV68C'}, 'href': 'https://api.spotify.com/v1/artists/1nIUhcKHnK6iyumRyoV68C', 'id': '1nIUhcKHnK6iyumRyoV68C', 'name': 'Ennio Morricone', 'type': 'artist', 'uri': 'spotify:artist:1nIUhcKHnK6iyumRyoV68C'}]",1.0,203226.0,False,https://api.spotify.com/v1/tracks/6PrKZUXJPmBiobMN44yR8Y,6PrKZUXJPmBiobMN44yR8Y,False,True,The Ecstasy Of Gold,64.0,,20.0,track,spotify:track:6PrKZUXJPmBiobMN44yR8Y,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1nIUhcKHnK6iyumRyoV68C'}, 'href': 'https://api.spotify.com/v1/artists/1nIUhcKHnK6iyumRyoV68C', 'id': '1nIUhcKHnK6iyumRyoV68C', 'name': 'Ennio Morricone', 'type': 'artist', 'uri': 'spotify:artist:1nIUhcKHnK6iyumRyoV68C'}]",https://open.spotify.com/album/1oLT2HO5MVNS8U4kEuBvdJ,https://api.spotify.com/v1/albums/1oLT2HO5MVNS8U4kEuBvdJ,1oLT2HO5MVNS8U4kEuBvdJ,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27388eb37784eee4c3651807406', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0288eb37784eee4c3651807406', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485188eb37784eee4c3651807406', 'width': 64}]","The Good, The Bad & The Ugly (Original Motion Picture Soundtrack)",1967,year,21.0,album,spotify:album:1oLT2HO5MVNS8U4kEuBvdJ,USNPD0800979,https://open.spotify.com/track/6PrKZUXJPmBiobMN44yR8Y,"The Good, The Bad and the Ugly",Ennio Morricone
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3rIZMv9rysU7JkLzEaC5Jp'}, 'href': 'https://api.spotify.com/v1/artists/3rIZMv9rysU7JkLzEaC5Jp', 'id': '3rIZMv9rysU7JkLzEaC5Jp', 'name': 'Snow Patrol', 'type': 'artist', 'uri': 'spotify:artist:3rIZMv9rysU7JkLzEaC5Jp'}]",1.0,251826.0,False,https://api.spotify.com/v1/tracks/5XzG45J0UnEmHuWtB3BRDH,5XzG45J0UnEmHuWtB3BRDH,False,True,The Lightning Strike (What If This Storm Ends?),44.0,,1.0,track,spotify:track:5XzG45J0UnEmHuWtB3BRDH,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3rIZMv9rysU7JkLzEaC5Jp'}, 'href': 'https://api.spotify.com/v1/artists/3rIZMv9rysU7JkLzEaC5Jp', 'id': '3rIZMv9rysU7JkLzEaC5Jp', 'name': 'Snow Patrol', 'type': 'artist', 'uri': 'spotify:artist:3rIZMv9rysU7JkLzEaC5Jp'}]",https://open.spotify.com/album/4mUt2ELNS2XhfqHEsaiDaN,https://api.spotify.com/v1/albums/4mUt2ELNS2XhfqHEsaiDaN,4mUt2ELNS2XhfqHEsaiDaN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273caad0084857d839bc366450d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02caad0084857d839bc366450d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851caad0084857d839bc366450d', 'width': 64}]",Greatest Hits,2013-01-01,day,14.0,album,spotify:album:4mUt2ELNS2XhfqHEsaiDaN,GBUM71300927,https://open.spotify.com/track/5XzG45J0UnEmHuWtB3BRDH,The Lightning Strike,Snow Patrol
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z1VAFwT35EVvCp1XlZZuL'}, 'href': 'https://api.spotify.com/v1/artists/5z1VAFwT35EVvCp1XlZZuL', 'id': '5z1VAFwT35EVvCp1XlZZuL', 'name': 'Diana Krall', 'type': 'artist', 'uri': 'spotify:artist:5z1VAFwT35EVvCp1XlZZuL'}]",1.0,282000.0,False,https://api.spotify.com/v1/tracks/3CDHydgW0ssTh59f0jy1y3,3CDHydgW0ssTh59f0jy1y3,False,True,The Look Of Love,69.0,,9.0,track,spotify:track:3CDHydgW0ssTh59f0jy1y3,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5z1VAFwT35EVvCp1XlZZuL'}, 'href': 'https://api.spotify.com/v1/artists/5z1VAFwT35EVvCp1XlZZuL', 'id': '5z1VAFwT35EVvCp1XlZZuL', 'name': 'Diana Krall', 'type': 'artist', 'uri': 'spotify:artist:5z1VAFwT35EVvCp1XlZZuL'}]",https://open.spotify.com/album/4nmjBh2Td9I9x9JDncrQr3,https://api.spotify.com/v1/albums/4nmjBh2Td9I9x9JDncrQr3,4nmjBh2Td9I9x9JDncrQr3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273797b5bf662679f243b717b6f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02797b5bf662679f243b717b6f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851797b5bf662679f243b717b6f', 'width': 64}]",The Look Of Love,2001-01-01,day,10.0,album,spotify:album:4nmjBh2Td9I9x9JDncrQr3,USGR10110628,https://open.spotify.com/track/3CDHydgW0ssTh59f0jy1y3,The Look of Love,Diana Krall
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM'}, 'href': 'https://api.spotify.com/v1/artists/5RcJDMYwS4w1XJkNiR4LvM', 'id': '5RcJDMYwS4w1XJkNiR4LvM', 'name': 'Immediate', 'type': 'artist', 'uri': 'spotify:artist:5RcJDMYwS4w1XJkNiR4LvM'}]",1.0,188093.0,False,https://api.spotify.com/v1/tracks/295XlgBvwqr7f9gziu9lYw,295XlgBvwqr7f9gziu9lYw,False,True,The Lords Shall Rule,18.0,https://p.scdn.co/mp3-preview/a850baaaae9db7802ac928fcf108ff4db6ec9f49?cid=bdfb29e506ed42179883acd1a08cfa9d,20.0,track,spotify:track:295XlgBvwqr7f9gziu9lYw,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5RcJDMYwS4w1XJkNiR4LvM'}, 'href': 'https://api.spotify.com/v1/artists/5RcJDMYwS4w1XJkNiR4LvM', 'id': '5RcJDMYwS4w1XJkNiR4LvM', 'name': 'Immediate', 'type': 'artist', 'uri': 'spotify:artist:5RcJDMYwS4w1XJkNiR4LvM'}]",https://open.spotify.com/album/6oZwlzWTP1GNrXZbTsNPoj,https://api.spotify.com/v1/albums/6oZwlzWTP1GNrXZbTsNPoj,6oZwlzWTP1GNrXZbTsNPoj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27359057bcfdb60a5acc1d5ffcb', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0259057bcfdb60a5acc1d5ffcb', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485159057bcfdb60a5acc1d5ffcb', 'width': 64}]",Trailerhead:Triumph,2012-11-06,day,21.0,album,spotify:album:6oZwlzWTP1GNrXZbTsNPoj,QMSTJ1103787,https://open.spotify.com/track/295XlgBvwqr7f9gziu9lYw,The Lords Shall Rule,Immediate Music
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4GwtNddbBGWKxaquZyFFJG'}, 'href': 'https://api.spotify.com/v1/artists/4GwtNddbBGWKxaquZyFFJG', 'id': '4GwtNddbBGWKxaquZyFFJG', 'name': 'X-Ray Dog', 'type': 'artist', 'uri': 'spotify:artist:4GwtNddbBGWKxaquZyFFJG'}]",1.0,148960.0,False,https://api.spotify.com/v1/tracks/1IleDscs0MjBLNq4uxeHpM,1IleDscs0MjBLNq4uxeHpM,False,True,The Messenger,3.0,https://p.scdn.co/mp3-preview/6b2a3567356713bd80dd44d07733115b51e78527?cid=bdfb29e506ed42179883acd1a08cfa9d,10.0,track,spotify:track:1IleDscs0MjBLNq4uxeHpM,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4GwtNddbBGWKxaquZyFFJG'}, 'href': 'https://api.spotify.com/v1/artists/4GwtNddbBGWKxaquZyFFJG', 'id': '4GwtNddbBGWKxaquZyFFJG', 'name': 'X-Ray Dog', 'type': 'artist', 'uri': 'spotify:artist:4GwtNddbBGWKxaquZyFFJG'}]",https://open.spotify.com/album/42mE0Re5jcSRjfo0nbhxNM,https://api.spotify.com/v1/albums/42mE0Re5jcSRjfo0nbhxNM,42mE0Re5jcSRjfo0nbhxNM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cae89512ff62fb56293c8ab4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cae89512ff62fb56293c8ab4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cae89512ff62fb56293c8ab4', 'width': 64}]",X Pack,2017-02-23,day,19.0,album,spotify:album:42mE0Re5jcSRjfo0nbhxNM,US3DF1702787,https://open.spotify.com/track/1IleDscs0MjBLNq4uxeHpM,The Messenger,X-Ray Dog
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5EM6xJN2QNk0cL7EEm9HR9'}, 'href': 'https://api.spotify.com/v1/artists/5EM6xJN2QNk0cL7EEm9HR9', 'id': '5EM6xJN2QNk0cL7EEm9HR9', 'name': 'Radical Face', 'type': 'artist', 'uri': 'spotify:artist:5EM6xJN2QNk0cL7EEm9HR9'}]",1.0,236266.0,False,https://api.spotify.com/v1/tracks/4KMZqHXHjBajYRVNX5aAJn,4KMZqHXHjBajYRVNX5aAJn,False,True,The Mute,52.0,https://p.scdn.co/mp3-preview/7e5d35b961c2cb7067d2654debb5eecc4261bcc3?cid=bdfb29e506ed42179883acd1a08cfa9d,3.0,track,spotify:track:4KMZqHXHjBajYRVNX5aAJn,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5EM6xJN2QNk0cL7EEm9HR9'}, 'href': 'https://api.spotify.com/v1/artists/5EM6xJN2QNk0cL7EEm9HR9', 'id': '5EM6xJN2QNk0cL7EEm9HR9', 'name': 'Radical Face', 'type': 'artist', 'uri': 'spotify:artist:5EM6xJN2QNk0cL7EEm9HR9'}]",https://open.spotify.com/album/1OOMzVUGiEPaeeNtCsqXx9,https://api.spotify.com/v1/albums/1OOMzVUGiEPaeeNtCsqXx9,1OOMzVUGiEPaeeNtCsqXx9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358eef8dc32a8ad1d388c119a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0258eef8dc32a8ad1d388c119a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485158eef8dc32a8ad1d388c119a', 'width': 64}]",The Family Tree: The Branches,2013-10-22,day,12.0,album,spotify:album:1OOMzVUGiEPaeeNtCsqXx9,CAN111300373,https://open.spotify.com/track/4KMZqHXHjBajYRVNX5aAJn,The Mute,Radical Face
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uQWmt1OhuHGRKmZ2ZcL6p'}, 'href': 'https://api.spotify.com/v1/artists/1uQWmt1OhuHGRKmZ2ZcL6p', 'id': '1uQWmt1OhuHGRKmZ2ZcL6p', 'name': 'Explosions In The Sky', 'type': 'artist', 'uri': 'spotify:artist:1uQWmt1OhuHGRKmZ2ZcL6p'}]",1.0,614200.0,False,https://api.spotify.com/v1/tracks/2g0QJibunGtzPqMM1DsckW,2g0QJibunGtzPqMM1DsckW,False,True,The Only Moment We Were Alone,43.0,https://p.scdn.co/mp3-preview/b9e2ea9b62a269b77589bcdd9dfba458bf0822ee?cid=bdfb29e506ed42179883acd1a08cfa9d,2.0,track,spotify:track:2g0QJibunGtzPqMM1DsckW,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1uQWmt1OhuHGRKmZ2ZcL6p'}, 'href': 'https://api.spotify.com/v1/artists/1uQWmt1OhuHGRKmZ2ZcL6p', 'id': '1uQWmt1OhuHGRKmZ2ZcL6p', 'name': 'Explosions In The Sky', 'type': 'artist', 'uri': 'spotify:artist:1uQWmt1OhuHGRKmZ2ZcL6p'}]",https://open.spotify.com/album/4ENmFqXRtBpigsdIhSuNJL,https://api.spotify.com/v1/albums/4ENmFqXRtBpigsdIhSuNJL,4ENmFqXRtBpigsdIhSuNJL,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27339539a503a4d0f1940f6d97e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0239539a503a4d0f1940f6d97e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485139539a503a4d0f1940f6d97e', 'width': 64}]",The Earth Is Not a Cold Dead Place,2003-11-04,day,5.0,album,spotify:album:4ENmFqXRtBpigsdIhSuNJL,USY6C0706102,https://open.spotify.com/track/2g0QJibunGtzPqMM1DsckW,The Only Moment We Were Alone,Explosions in the Sky
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4DFhHyjvGYa9wxdHUjtDkc'}, 'href': 'https://api.spotify.com/v1/artists/4DFhHyjvGYa9wxdHUjtDkc', 'id': '4DFhHyjvGYa9wxdHUjtDkc', 'name': 'A Perfect Circle', 'type': 'artist', 'uri': 'spotify:artist:4DFhHyjvGYa9wxdHUjtDkc'}]",1.0,246000.0,False,https://api.spotify.com/v1/tracks/6CqYhhUPJORx1vvdTNc8jv,6CqYhhUPJORx1vvdTNc8jv,False,True,The Outsider,65.0,,7.0,track,spotify:track:6CqYhhUPJORx1vvdTNc8jv,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4DFhHyjvGYa9wxdHUjtDkc'}, 'href': 'https://api.spotify.com/v1/artists/4DFhHyjvGYa9wxdHUjtDkc', 'id': '4DFhHyjvGYa9wxdHUjtDkc', 'name': 'A Perfect Circle', 'type': 'artist', 'uri': 'spotify:artist:4DFhHyjvGYa9wxdHUjtDkc'}]",https://open.spotify.com/album/49K6hYDEr5M3GxIBBxlPf9,https://api.spotify.com/v1/albums/49K6hYDEr5M3GxIBBxlPf9,49K6hYDEr5M3GxIBBxlPf9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739fce7baa218063d99799ce52', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029fce7baa218063d99799ce52', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519fce7baa218063d99799ce52', 'width': 64}]",Thirteenth Step,2003-01-01,day,12.0,album,spotify:album:49K6hYDEr5M3GxIBBxlPf9,USVI20301032,https://open.spotify.com/track/6CqYhhUPJORx1vvdTNc8jv,The Outsider,A Perfect Circle
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4Y7tXHSEejGu1vQ9bwDdXW'}, 'href': 'https://api.spotify.com/v1/artists/4Y7tXHSEejGu1vQ9bwDdXW', 'id': '4Y7tXHSEejGu1vQ9bwDdXW', 'name': 'Fatboy Slim', 'type': 'artist', 'uri': 'spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW'}]",1.0,413880.0,False,https://api.spotify.com/v1/tracks/7mCQK9YB25WZw1saUjfL4e,7mCQK9YB25WZw1saUjfL4e,False,True,The Rockafeller Skank,53.0,,2.0,track,spotify:track:7mCQK9YB25WZw1saUjfL4e,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4Y7tXHSEejGu1vQ9bwDdXW'}, 'href': 'https://api.spotify.com/v1/artists/4Y7tXHSEejGu1vQ9bwDdXW', 'id': '4Y7tXHSEejGu1vQ9bwDdXW', 'name': 'Fatboy Slim', 'type': 'artist', 'uri': 'spotify:artist:4Y7tXHSEejGu1vQ9bwDdXW'}]",https://open.spotify.com/album/7G7cCHgQKbDD6zvwDQZyJu,https://api.spotify.com/v1/albums/7G7cCHgQKbDD6zvwDQZyJu,7G7cCHgQKbDD6zvwDQZyJu,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27332922d86fcf090a1a6d4deb0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0232922d86fcf090a1a6d4deb0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485132922d86fcf090a1a6d4deb0', 'width': 64}]",You've Come A Long Way Baby,1998-01-01,day,11.0,album,spotify:album:7G7cCHgQKbDD6zvwDQZyJu,GBBMQ9800024,https://open.spotify.com/track/7mCQK9YB25WZw1saUjfL4e,The Rockafeller Skank,Fatboy Slim
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0mCdmt2O8dd8jJWv7m24EE'}, 'href': 'https://api.spotify.com/v1/artists/0mCdmt2O8dd8jJWv7m24EE', 'id': '0mCdmt2O8dd8jJWv7m24EE', 'name': 'David Arnold', 'type': 'artist', 'uri': 'spotify:artist:0mCdmt2O8dd8jJWv7m24EE'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4oKiOJ0qPP6TFCv6ebRFKO'}, 'href': 'https://api.spotify.com/v1/artists/4oKiOJ0qPP6TFCv6ebRFKO', 'id': '4oKiOJ0qPP6TFCv6ebRFKO', 'name': 'Nicholas Dodd', 'type': 'artist', 'uri': 'spotify:artist:4oKiOJ0qPP6TFCv6ebRFKO'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0MvSBMGRQJY3mRwIbJsqF1'}, 'href': 'https://api.spotify.com/v1/artists/0MvSBMGRQJY3mRwIbJsqF1', 'id': '0MvSBMGRQJY3mRwIbJsqF1', 'name': 'Royal Philharmonic Orchestra', 'type': 'artist', 'uri': 'spotify:artist:0MvSBMGRQJY3mRwIbJsqF1'}]",2.0,156653.0,False,https://api.spotify.com/v1/tracks/2EY7V3Lt5HKgmFRclOrLEp,2EY7V3Lt5HKgmFRclOrLEp,False,True,The Stepford Wives: Main Titles (arr. N. Dodd for orchestra),14.0,https://p.scdn.co/mp3-preview/9e4655016ca0f5cec8f1c62edb3c95c8cd4f06ce?cid=bdfb29e506ed42179883acd1a08cfa9d,11.0,track,spotify:track:2EY7V3Lt5HKgmFRclOrLEp,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/30xeVEk2MFZpeUPJpxm4DW'}, 'href': 'https://api.spotify.com/v1/artists/30xeVEk2MFZpeUPJpxm4DW', 'id': '30xeVEk2MFZpeUPJpxm4DW', 'name': 'Christopher Austin', 'type': 'artist', 'uri': 'spotify:artist:30xeVEk2MFZpeUPJpxm4DW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5V7l2e1oLF7oSzpvdaDenk'}, 'href': 'https://api.spotify.com/v1/artists/5V7l2e1oLF7oSzpvdaDenk', 'id': '5V7l2e1oLF7oSzpvdaDenk', 'name': 'Paul Bateman', 'type': 'artist', 'uri': 'spotify:artist:5V7l2e1oLF7oSzpvdaDenk'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6iaocfPn29e76BwbJc5qVW'}, 'href': 'https://api.spotify.com/v1/artists/6iaocfPn29e76BwbJc5qVW', 'id': '6iaocfPn29e76BwbJc5qVW', 'name': 'Tolga Kashif', 'type': 'artist', 'uri': 'spotify:artist:6iaocfPn29e76BwbJc5qVW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0mCdmt2O8dd8jJWv7m24EE'}, 'href': 'https://api.spotify.com/v1/artists/0mCdmt2O8dd8jJWv7m24EE', 'id': '0mCdmt2O8dd8jJWv7m24EE', 'name': 'David Arnold', 'type': 'artist', 'uri': 'spotify:artist:0mCdmt2O8dd8jJWv7m24EE'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6Yfm54ap3yAaipvsCodUbx'}, 'href': 'https://api.spotify.com/v1/artists/6Yfm54ap3yAaipvsCodUbx', 'id': '6Yfm54ap3yAaipvsCodUbx', 'name': 'Nigel Hess', 'type': 'artist', 'uri': 'spotify:artist:6Yfm54ap3yAaipvsCodUbx'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4rUMZjDiYilkBk8vc5WMZC'}, 'href': 'https://api.spotify.com/v1/artists/4rUMZjDiYilkBk8vc5WMZC', 'id': '4rUMZjDiYilkBk8vc5WMZC', 'name': 'Debbie Wiseman', 'type': 'artist', 'uri': 'spotify:artist:4rUMZjDiYilkBk8vc5WMZC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3StfrrUMcBukDLVAv8wzhE'}, 'href': 'https://api.spotify.com/v1/artists/3StfrrUMcBukDLVAv8wzhE', 'id': '3StfrrUMcBukDLVAv8wzhE', 'name': 'Nicholas Raine', 'type': 'artist', 'uri': 'spotify:artist:3StfrrUMcBukDLVAv8wzhE'}]",https://open.spotify.com/album/4SijWdkTLRBhIfOvhAa4xN,https://api.spotify.com/v1/albums/4SijWdkTLRBhIfOvhAa4xN,4SijWdkTLRBhIfOvhAa4xN,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27353eb9b16f8b247f12c63fb48', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0253eb9b16f8b247f12c63fb48', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485153eb9b16f8b247f12c63fb48', 'width': 64}]","Film Music - Williams, J. / Barry, J. / Bacharach, B. / Nyman, M. / Lloyd Webber, A. / Armstrong, C. (Film Harmonic) (Royal Philharmonic)",2013-07-02,day,50.0,album,spotify:album:4SijWdkTLRBhIfOvhAa4xN,GBGRH1100065,https://open.spotify.com/track/2EY7V3Lt5HKgmFRclOrLEp,The Stepford Wives,David Arnold
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6S58b0fr8TkWrEHOH4tRVu'}, 'href': 'https://api.spotify.com/v1/artists/6S58b0fr8TkWrEHOH4tRVu', 'id': '6S58b0fr8TkWrEHOH4tRVu', 'name': 'Switchfoot', 'type': 'artist', 'uri': 'spotify:artist:6S58b0fr8TkWrEHOH4tRVu'}]",1.0,218560.0,False,https://api.spotify.com/v1/tracks/23rvEhEY4JA3ZAwqEVycWa,23rvEhEY4JA3ZAwqEVycWa,False,True,The War Inside,35.0,https://p.scdn.co/mp3-preview/3bc5a8d1247ee0f9b464838654ab63cf2be2e2ba?cid=bdfb29e506ed42179883acd1a08cfa9d,3.0,track,spotify:track:23rvEhEY4JA3ZAwqEVycWa,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6S58b0fr8TkWrEHOH4tRVu'}, 'href': 'https://api.spotify.com/v1/artists/6S58b0fr8TkWrEHOH4tRVu', 'id': '6S58b0fr8TkWrEHOH4tRVu', 'name': 'Switchfoot', 'type': 'artist', 'uri': 'spotify:artist:6S58b0fr8TkWrEHOH4tRVu'}]",https://open.spotify.com/album/3a5RuKhK983i7weX2pwtG6,https://api.spotify.com/v1/albums/3a5RuKhK983i7weX2pwtG6,3a5RuKhK983i7weX2pwtG6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f20960482f5766e534d58db', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025f20960482f5766e534d58db', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515f20960482f5766e534d58db', 'width': 64}]",Vice Verses (Deluxe),2011-09-23,day,24.0,album,spotify:album:3a5RuKhK983i7weX2pwtG6,USAT21101576,https://open.spotify.com/track/23rvEhEY4JA3ZAwqEVycWa,The War Inside,Switchfoot
