,album_type,artists,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,external_urls.spotify,movieid
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5XEYusVLmUZpg2guyR0T5h'}, 'href': 'https://api.spotify.com/v1/artists/5XEYusVLmUZpg2guyR0T5h', 'id': '5XEYusVLmUZpg2guyR0T5h', 'name': 'Herbert Groenemeyer', 'type': 'artist', 'uri': 'spotify:artist:5XEYusVLmUZpg2guyR0T5h'}]",https://api.spotify.com/v1/albums/2x6ZiaD3WnK9SLM8xOhAVC,2x6ZiaD3WnK9SLM8xOhAVC,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737361e4fd06a74251aecf4e09', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027361e4fd06a74251aecf4e09', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517361e4fd06a74251aecf4e09', 'width': 64}]",A Most Wanted Man (Original Motion Picture Soundtrack),2014-07-29,day,26.0,album,spotify:album:2x6ZiaD3WnK9SLM8xOhAVC,https://open.spotify.com/album/2x6ZiaD3WnK9SLM8xOhAVC,tt1972571
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2M4eNCvV3CJUswavkhAQg2'}, 'href': 'https://api.spotify.com/v1/artists/2M4eNCvV3CJUswavkhAQg2', 'id': '2M4eNCvV3CJUswavkhAQg2', 'name': 'James Newton Howard', 'type': 'artist', 'uri': 'spotify:artist:2M4eNCvV3CJUswavkhAQg2'}]",https://api.spotify.com/v1/albums/7FEeo68a2H4p6F7rdHHdHT,7FEeo68a2H4p6F7rdHHdHT,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27306cfe397a7fc7bc177a901d1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0206cfe397a7fc7bc177a901d1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485106cfe397a7fc7bc177a901d1', 'width': 64}]",A Perfect Murder (Original Motion Picture Soundtrack),1998-01-01,day,11.0,album,spotify:album:7FEeo68a2H4p6F7rdHHdHT,https://open.spotify.com/album/7FEeo68a2H4p6F7rdHHdHT,tt0120787
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/4Eg3OWjRimbAKiFP0zPuVR,4Eg3OWjRimbAKiFP0zPuVR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735a3ab6e28a1190b5db7406b4', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e025a3ab6e28a1190b5db7406b4', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048515a3ab6e28a1190b5db7406b4', 'width': 64}]",A Prairie Home Companion (Original Motion Picture Soundtrack),2006-05-23,day,25.0,album,spotify:album:4Eg3OWjRimbAKiFP0zPuVR,https://open.spotify.com/album/4Eg3OWjRimbAKiFP0zPuVR,tt0420087
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2t2HunwIt8nL4PGmpsge3s'}, 'href': 'https://api.spotify.com/v1/artists/2t2HunwIt8nL4PGmpsge3s', 'id': '2t2HunwIt8nL4PGmpsge3s', 'name': 'H. Scott Salinas', 'type': 'artist', 'uri': 'spotify:artist:2t2HunwIt8nL4PGmpsge3s'}]",https://api.spotify.com/v1/albums/6NrdBvwCS3o0bSTZ7sufqt,6NrdBvwCS3o0bSTZ7sufqt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d15674176c4fbe35c3644784', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d15674176c4fbe35c3644784', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d15674176c4fbe35c3644784', 'width': 64}]",A Private War (Original Motion Picture Soundtrack),2018-11-02,day,16.0,album,spotify:album:6NrdBvwCS3o0bSTZ7sufqt,https://open.spotify.com/album/6NrdBvwCS3o0bSTZ7sufqt,tt2368254
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7yAPsqNhqqsTGsuOSZJg0i'}, 'href': 'https://api.spotify.com/v1/artists/7yAPsqNhqqsTGsuOSZJg0i', 'id': '7yAPsqNhqqsTGsuOSZJg0i', 'name': 'Marco Beltrami', 'type': 'artist', 'uri': 'spotify:artist:7yAPsqNhqqsTGsuOSZJg0i'}]",https://api.spotify.com/v1/albums/5KZZX0t7FVzTyxQLcY7ft0,5KZZX0t7FVzTyxQLcY7ft0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273460e14269331abc9a956373a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02460e14269331abc9a956373a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851460e14269331abc9a956373a', 'width': 64}]",A Quiet Place (Original Soundtrack Album),2018,year,16.0,album,spotify:album:5KZZX0t7FVzTyxQLcY7ft0,https://open.spotify.com/album/5KZZX0t7FVzTyxQLcY7ft0,tt6644200
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6tMpMPtrimgQsbchahB2et'}, 'href': 'https://api.spotify.com/v1/artists/6tMpMPtrimgQsbchahB2et', 'id': '6tMpMPtrimgQsbchahB2et', 'name': 'Graham Reynolds', 'type': 'artist', 'uri': 'spotify:artist:6tMpMPtrimgQsbchahB2et'}]",https://api.spotify.com/v1/albums/67JvYYR6TgRUOJV6UVqIQh,67JvYYR6TgRUOJV6UVqIQh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e9bf2469dc83a3019a0b12f8', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e9bf2469dc83a3019a0b12f8', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e9bf2469dc83a3019a0b12f8', 'width': 64}]",A Scanner Darkly (Original Motion Picture Soundtrack),2006,year,22.0,album,spotify:album:67JvYYR6TgRUOJV6UVqIQh,https://open.spotify.com/album/67JvYYR6TgRUOJV6UVqIQh,tt0405296
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0SbSDzM4X41hnlURed0fcV'}, 'href': 'https://api.spotify.com/v1/artists/0SbSDzM4X41hnlURed0fcV', 'id': '0SbSDzM4X41hnlURed0fcV', 'name': 'Carter Burwell', 'type': 'artist', 'uri': 'spotify:artist:0SbSDzM4X41hnlURed0fcV'}]",https://api.spotify.com/v1/albums/37oDkR5LEegMqj7HQg5iQS,37oDkR5LEegMqj7HQg5iQS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732058127d200d92025f080fbe', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022058127d200d92025f080fbe', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512058127d200d92025f080fbe', 'width': 64}]",A Serious Man (Original Motion Picture Soundtrack),2009,year,20.0,album,spotify:album:37oDkR5LEegMqj7HQg5iQS,https://open.spotify.com/album/37oDkR5LEegMqj7HQg5iQS,tt1019452
0,single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2DG5KVTU0OthnYR5YjbuGb'}, 'href': 'https://api.spotify.com/v1/artists/2DG5KVTU0OthnYR5YjbuGb', 'id': '2DG5KVTU0OthnYR5YjbuGb', 'name': 'Screen Team', 'type': 'artist', 'uri': 'spotify:artist:2DG5KVTU0OthnYR5YjbuGb'}]",https://api.spotify.com/v1/albums/4QBsE1QaVSJOj4CCEHVngI,4QBsE1QaVSJOj4CCEHVngI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27323d88e6d921a5a9014af3df7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0223d88e6d921a5a9014af3df7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485123d88e6d921a5a9014af3df7', 'width': 64}]",Avengers Assemble Soundtrack Parody Thor Iron Man Hulk Captain America Song What Makes You Beautiful Parody - Single,2012-04-29,day,1.0,album,spotify:album:4QBsE1QaVSJOj4CCEHVngI,https://open.spotify.com/album/4QBsE1QaVSJOj4CCEHVngI,tt1315981
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms'}, 'href': 'https://api.spotify.com/v1/artists/1HY2Jd0NmPuamShAr6KMms', 'id': '1HY2Jd0NmPuamShAr6KMms', 'name': 'Lady Gaga', 'type': 'artist', 'uri': 'spotify:artist:1HY2Jd0NmPuamShAr6KMms'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4VIvfOurcf0vuLRxLkGnIG'}, 'href': 'https://api.spotify.com/v1/artists/4VIvfOurcf0vuLRxLkGnIG', 'id': '4VIvfOurcf0vuLRxLkGnIG', 'name': 'Bradley Cooper', 'type': 'artist', 'uri': 'spotify:artist:4VIvfOurcf0vuLRxLkGnIG'}]",https://api.spotify.com/v1/albums/4sLtOBOzn4s3GDUv3c5oJD,4sLtOBOzn4s3GDUv3c5oJD,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2d156fdc691f57900134342', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e2d156fdc691f57900134342', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e2d156fdc691f57900134342', 'width': 64}]",A Star Is Born Soundtrack,2018-10-05,day,34.0,album,spotify:album:4sLtOBOzn4s3GDUv3c5oJD,https://open.spotify.com/album/4sLtOBOzn4s3GDUv3c5oJD,tt1517451
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mCsyzq823cXJ5puxUN3aJ'}, 'href': 'https://api.spotify.com/v1/artists/7mCsyzq823cXJ5puxUN3aJ', 'id': '7mCsyzq823cXJ5puxUN3aJ', 'name': 'John Debney', 'type': 'artist', 'uri': 'spotify:artist:7mCsyzq823cXJ5puxUN3aJ'}]",https://api.spotify.com/v1/albums/5cU7ZEcjdpVT7wz5Yx62gF,5cU7ZEcjdpVT7wz5Yx62gF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ca849ec2bc5019c56f9ea33a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ca849ec2bc5019c56f9ea33a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ca849ec2bc5019c56f9ea33a', 'width': 64}]",A Thousand Words (Original Motion Picture Soundtrack),2012-01-01,day,18.0,album,spotify:album:5cU7ZEcjdpVT7wz5Yx62gF,https://open.spotify.com/album/5cU7ZEcjdpVT7wz5Yx62gF,tt0763831
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/4WCF4cTWwg1z1fJZHNXjl9,4WCF4cTWwg1z1fJZHNXjl9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27330dda061ee0d84e502e220c2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0230dda061ee0d84e502e220c2', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485130dda061ee0d84e502e220c2', 'width': 64}]",A Very Harold & Kumar 3D Christmas (Original Motion Picture Soundtrack),2011-11-01,day,20.0,album,spotify:album:4WCF4cTWwg1z1fJZHNXjl9,https://open.spotify.com/album/4WCF4cTWwg1z1fJZHNXjl9,tt1268799
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3lh6JVXJU1mcXuI7ctT4gh'}, 'href': 'https://api.spotify.com/v1/artists/3lh6JVXJU1mcXuI7ctT4gh', 'id': '3lh6JVXJU1mcXuI7ctT4gh', 'name': 'Carlos Rafael Rivera', 'type': 'artist', 'uri': 'spotify:artist:3lh6JVXJU1mcXuI7ctT4gh'}]",https://api.spotify.com/v1/albums/3LmOxq1cd52r23GWw2tZR9,3LmOxq1cd52r23GWw2tZR9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27300753eaf4addc0243fac872f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0200753eaf4addc0243fac872f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485100753eaf4addc0243fac872f', 'width': 64}]",A Walk Among The Tombstones (Original Motion Picture Soundtrack),2014-01-01,day,13.0,album,spotify:album:3LmOxq1cd52r23GWw2tZR9,https://open.spotify.com/album/3LmOxq1cd52r23GWw2tZR9,tt0365907
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/0YgJxL6c6nh0izOMRDKypq,0YgJxL6c6nh0izOMRDKypq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736075d44c905a734df137faef', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026075d44c905a734df137faef', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516075d44c905a734df137faef', 'width': 64}]",A Wrinkle in Time (Original Motion Picture Soundtrack),2018-03-09,day,22.0,album,spotify:album:0YgJxL6c6nh0izOMRDKypq,https://open.spotify.com/album/0YgJxL6c6nh0izOMRDKypq,tt1620680
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/3S139z9iEuFIfa0oa2BdDI,3S139z9iEuFIfa0oa2BdDI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fef92ed2b1124613d398d686', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fef92ed2b1124613d398d686', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fef92ed2b1124613d398d686', 'width': 64}]",Abduction - Original Motion Picture Soundtrack,2011-09-19,day,14.0,album,spotify:album:3S139z9iEuFIfa0oa2BdDI,https://open.spotify.com/album/3S139z9iEuFIfa0oa2BdDI,tt1600195
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2vuXYcTqreOLLnlKtMV5UG'}, 'href': 'https://api.spotify.com/v1/artists/2vuXYcTqreOLLnlKtMV5UG', 'id': '2vuXYcTqreOLLnlKtMV5UG', 'name': 'Rupert Gregson-Williams', 'type': 'artist', 'uri': 'spotify:artist:2vuXYcTqreOLLnlKtMV5UG'}]",https://api.spotify.com/v1/albums/5y0JT2ZzdKeUPMhJgGOEe0,5y0JT2ZzdKeUPMhJgGOEe0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273659e3cae59feee25663e0b91', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02659e3cae59feee25663e0b91', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851659e3cae59feee25663e0b91', 'width': 64}]",Abominable (Original Motion Picture Soundtrack),2019-09-13,day,24.0,album,spotify:album:5y0JT2ZzdKeUPMhJgGOEe0,https://open.spotify.com/album/5y0JT2ZzdKeUPMhJgGOEe0,tt6324278
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/244fcyNSuyhbRlMGfMbYrO'}, 'href': 'https://api.spotify.com/v1/artists/244fcyNSuyhbRlMGfMbYrO', 'id': '244fcyNSuyhbRlMGfMbYrO', 'name': 'Badly Drawn Boy', 'type': 'artist', 'uri': 'spotify:artist:244fcyNSuyhbRlMGfMbYrO'}]",https://api.spotify.com/v1/albums/6P2Bd7VCudP8LcFGNb5orx,6P2Bd7VCudP8LcFGNb5orx,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732e18c870ba08b280d7b4878f', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022e18c870ba08b280d7b4878f', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512e18c870ba08b280d7b4878f', 'width': 64}]",About A Boy Soundtrack,2002-04-08,day,16.0,album,spotify:album:6P2Bd7VCudP8LcFGNb5orx,https://open.spotify.com/album/6P2Bd7VCudP8LcFGNb5orx,tt0276751
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2VZNmg4vCnew4Pavo8zDdW'}, 'href': 'https://api.spotify.com/v1/artists/2VZNmg4vCnew4Pavo8zDdW', 'id': '2VZNmg4vCnew4Pavo8zDdW', 'name': 'Max Richter', 'type': 'artist', 'uri': 'spotify:artist:2VZNmg4vCnew4Pavo8zDdW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6dU7gPN2BhEPfO5QHLt7es'}, 'href': 'https://api.spotify.com/v1/artists/6dU7gPN2BhEPfO5QHLt7es', 'id': '6dU7gPN2BhEPfO5QHLt7es', 'name': 'Lorne Balfe', 'type': 'artist', 'uri': 'spotify:artist:6dU7gPN2BhEPfO5QHLt7es'}]",https://api.spotify.com/v1/albums/7A0KkKcwRKJYLrWQQsO3bH,7A0KkKcwRKJYLrWQQsO3bH,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734970794c637847b26f4d8bfc', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024970794c637847b26f4d8bfc', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514970794c637847b26f4d8bfc', 'width': 64}]",Ad Astra (Original Motion Picture Soundtrack),2019-10-17,day,29.0,album,spotify:album:7A0KkKcwRKJYLrWQQsO3bH,https://open.spotify.com/album/7A0KkKcwRKJYLrWQQsO3bH,tt2935510
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2ALpiJ2y0mW8F8ouiAecAs,2ALpiJ2y0mW8F8ouiAecAs,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732566077f72e54d137af39c05', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e022566077f72e54d137af39c05', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048512566077f72e54d137af39c05', 'width': 64}]",Adam Original Motion Picture Soundtrack,2010-09-28,day,12.0,album,spotify:album:2ALpiJ2y0mW8F8ouiAecAs,https://open.spotify.com/album/2ALpiJ2y0mW8F8ouiAecAs,tt1185836
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/1t7cDVSV1OrPMeTqkiUAB0,1t7cDVSV1OrPMeTqkiUAB0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273be0082a9a683bf5895bb8984', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02be0082a9a683bf5895bb8984', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851be0082a9a683bf5895bb8984', 'width': 64}]",Nuit de la Glisse Presents Addicted to Life (Original Motion Picture Soundtrack),2014-12-19,day,21.0,album,spotify:album:1t7cDVSV1OrPMeTqkiUAB0,https://open.spotify.com/album/1t7cDVSV1OrPMeTqkiUAB0,tt2205401
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6N8wx4up8tNTIulkyL6zHe'}, 'href': 'https://api.spotify.com/v1/artists/6N8wx4up8tNTIulkyL6zHe', 'id': '6N8wx4up8tNTIulkyL6zHe', 'name': 'Stephen Trask', 'type': 'artist', 'uri': 'spotify:artist:6N8wx4up8tNTIulkyL6zHe'}]",https://api.spotify.com/v1/albums/38fDM6rfwuY3N1SK5inAwc,38fDM6rfwuY3N1SK5inAwc,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736cebd7fbc39fcbac5b4a3f62', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026cebd7fbc39fcbac5b4a3f62', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516cebd7fbc39fcbac5b4a3f62', 'width': 64}]",Admission (Original Motion Picture Soundtrack),2013-03-19,day,11.0,album,spotify:album:38fDM6rfwuY3N1SK5inAwc,https://open.spotify.com/album/38fDM6rfwuY3N1SK5inAwc,tt1814621
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6fTuDQJqqMDrrEXSFmgyJt'}, 'href': 'https://api.spotify.com/v1/artists/6fTuDQJqqMDrrEXSFmgyJt', 'id': '6fTuDQJqqMDrrEXSFmgyJt', 'name': 'Hauschka', 'type': 'artist', 'uri': 'spotify:artist:6fTuDQJqqMDrrEXSFmgyJt'}]",https://api.spotify.com/v1/albums/35GBJFBQHC4SEkI4Y4XUjd,35GBJFBQHC4SEkI4Y4XUjd,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e5dcb3c78b6b48a63c8f10ac', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02e5dcb3c78b6b48a63c8f10ac', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851e5dcb3c78b6b48a63c8f10ac', 'width': 64}]",Adrift (Original Motion Picture Soundtrack),2018-06-01,day,19.0,album,spotify:album:35GBJFBQHC4SEkI4Y4XUjd,https://open.spotify.com/album/35GBJFBQHC4SEkI4Y4XUjd,tt6306064
0,compilation,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0LyfQWJT6nXafLPZqxe9Of'}, 'href': 'https://api.spotify.com/v1/artists/0LyfQWJT6nXafLPZqxe9Of', 'id': '0LyfQWJT6nXafLPZqxe9Of', 'name': 'Various Artists', 'type': 'artist', 'uri': 'spotify:artist:0LyfQWJT6nXafLPZqxe9Of'}]",https://api.spotify.com/v1/albums/2IOci4To82jc0ucLQm8Ic0,2IOci4To82jc0ucLQm8Ic0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273efe648c59dafa8f3c326c295', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02efe648c59dafa8f3c326c295', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851efe648c59dafa8f3c326c295', 'width': 64}]",Adventureland (Original Motion Picture Soundtrack),2009-04-01,day,14.0,album,spotify:album:2IOci4To82jc0ucLQm8Ic0,https://open.spotify.com/album/2IOci4To82jc0ucLQm8Ic0,tt1091722
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7H6sziUg6YjKlef45qOv8h'}, 'href': 'https://api.spotify.com/v1/artists/7H6sziUg6YjKlef45qOv8h', 'id': '7H6sziUg6YjKlef45qOv8h', 'name': 'Graeme Revell', 'type': 'artist', 'uri': 'spotify:artist:7H6sziUg6YjKlef45qOv8h'}]",https://api.spotify.com/v1/albums/7rzcBjd0Q1rnz3ypQDW44i,7rzcBjd0Q1rnz3ypQDW44i,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27326dff9b3589650cdcc699dba', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0226dff9b3589650cdcc699dba', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485126dff9b3589650cdcc699dba', 'width': 64}]",Aeon Flux (Original Motion Picture Soundtrack),2005-01-01,day,15.0,album,spotify:album:7rzcBjd0Q1rnz3ypQDW44i,https://open.spotify.com/album/7rzcBjd0Q1rnz3ypQDW44i,tt0402022
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/30K4T4ynGgLkWtfHBAxpfw'}, 'href': 'https://api.spotify.com/v1/artists/30K4T4ynGgLkWtfHBAxpfw', 'id': '30K4T4ynGgLkWtfHBAxpfw', 'name': 'Justin Burnett', 'type': 'artist', 'uri': 'spotify:artist:30K4T4ynGgLkWtfHBAxpfw'}]",https://api.spotify.com/v1/albums/3T1v8S64QDEeY1AYMtrWrb,3T1v8S64QDEeY1AYMtrWrb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a40cb3befd474f184bb6bca1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02a40cb3befd474f184bb6bca1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851a40cb3befd474f184bb6bca1', 'width': 64}]",After (Original Motion Picture Soundtrack),2019-07-19,day,24.0,album,spotify:album:3T1v8S64QDEeY1AYMtrWrb,https://open.spotify.com/album/3T1v8S64QDEeY1AYMtrWrb,tt4126476
0,album,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7t8q7ikEtcPNtoaKAm9Vu6'}, 'href': 'https://api.spotify.com/v1/artists/7t8q7ikEtcPNtoaKAm9Vu6', 'id': '7t8q7ikEtcPNtoaKAm9Vu6', 'name': 'Jerry Goldsmith', 'type': 'artist', 'uri': 'spotify:artist:7t8q7ikEtcPNtoaKAm9Vu6'}]",https://api.spotify.com/v1/albums/3BbDtBFeveyRrCGSx34lwV,3BbDtBFeveyRrCGSx34lwV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273400fc31277f6c7788aa756fa', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02400fc31277f6c7788aa756fa', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851400fc31277f6c7788aa756fa', 'width': 64}]",Air Force One (Original Motion Picture Soundtrack),1997-01-01,day,8.0,album,spotify:album:3BbDtBFeveyRrCGSx34lwV,https://open.spotify.com/album/3BbDtBFeveyRrCGSx34lwV,tt0118571
