imdb_id,id,title,original_title,budget,revenue,genres,imdb_id,original_language,overview,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,popularity,vote_average,vote_count,production_companies_number,production_countries_number,spoken_languages_number
tt0268978,453,A Beautiful Mind,A Beautiful Mind,60000000,313542341,Drama|Romance,tt0268978,en,"John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.",Universal Pictures|Imagine Entertainment|DreamWorks Pictures,United States of America,2001-12-11,135.0,English,Released,He saw the world in a way no one could have imagined.,22.054,7.8,7311,3,1,1
tt0120623,9487,A Bug's Life,A Bug's Life,120000000,363258859,Adventure|Animation|Comedy|Family,tt0120623,en,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",Pixar,United States of America,1998-11-25,95.0,English,Released,An epic presentation of miniature proportions.,64.016,6.9,6616,1,1,1
tt1067106,17979,A Christmas Carol,A Christmas Carol,200000000,325286646,Animation|Family|Drama|Fantasy,tt1067106,en,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",Walt Disney Pictures|ImageMovers,United States of America,2009-11-04,96.0,English,Released,Season's Greedings,36.051,6.8,3318,2,1,1
tt0356470,11247,A Cinderella Story,A Cinderella Story,19000000,70067909,Comedy,tt0356470,en,"Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.",Dylan Sellers Productions|Gaylord Films|Clifford Werber Productions|Warner Bros. Pictures,Canada|United States of America,2004-07-10,95.0,English,Released,Once upon a time... can happen any time.,29.786,6.5,2395,4,2,1
tt0120633,9422,A Civil Action,A Civil Action,70000000,56702901,Drama,tt0120633,en,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.",Touchstone Pictures|Paramount|Wildwood Enterprises,United States of America,1998-12-25,115.0,English,Released,Justice has its price.,11.101,6.3,266,3,1,1
tt0106661,108021,A Dangerous Woman,A Dangerous Woman,0,0,Drama,tt0106661,en,"Martha Horgan is a withdrawn, mentally disabled woman who lives with her aunt, Frances. One of Martha's unusual traits is that she doesn't lie, a quality that leads to her getting fired from a dry-cleaning shop thanks to the actions of the shifty Getso. Conflict seems to follow Martha, since she also becomes romantically involved with local fix-it man, Mackey, who is sleeping with Frances as well.",Amblin Entertainment|Island World|Rollercoaster Productions|Gramercy Pictures,United States of America,1993-09-10,102.0,English,Released,The story of a woman no one noticed until it was too late,4.363,5.6,20,4,1,1
tt0377744,16427,A Day Without a Mexican,Un Día Sin Mexicanos,0,0,Comedy,tt0377744,en,"One morning, California wakes up to find that one-third of its population -- the Hispanic third -- has disappeared. A strange pink fog envelops the state, and communication outside its boundaries is completely cut off. The economic, political and social implications of this disaster threaten California's way of life, and for a group of disparate people (all white, except for one Latina), the cracks in their private lives are forced wide open.",,,2004-08-06,100.0,German|English,Released,,2.5,4.8,23,0,0,2
tt7616798,508763,A Dog's Way Home,A Dog's Way Home,18000000,17643857,Drama|Adventure|Family,tt7616798,en,"A Dog’s Way Home chronicles the heartwarming adventure of Bella, a dog who embarks on an epic 400-mile journey home after she is separated from her beloved human.",Bona Film Group|Pariah|Columbia Pictures|Sony Pictures,United States of America,2019-01-10,96.0,English,Released,A lot can happen between lost and found.,41.244,7.0,598,4,1,1
tt0104257,881,A Few Good Men,A Few Good Men,40000000,243240178,Drama,tt0104257,en,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",David Brown Productions,United States of America,1992-12-11,138.0,English|French,Released,"In the heart of the nation's capital, in a courthouse of the U.S. government, one man will stop at nothing to keep his honor, and one will stop at nothing to find the truth.",34.726,7.5,2225,1,1,2
tt1606378,47964,A Good Day to Die Hard,A Good Day to Die Hard,92000000,304654182,Action|Thriller,tt1606378,en,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",Mid Atlantic Films|Ingenious Media|Dune Entertainment|Big Screen Productions|Temple Hill Entertainment|TSG Entertainment|Giant Pictures|Origo Film Group|20th Century Fox,United States of America,2013-02-06,98.0,English|Russian,Released,Yippee Ki-Yay Mother Russia,39.017,5.3,5060,9,1,2
tt0109920,41006,A Good Man in Africa,A Good Man in Africa,0,0,Comedy|Drama,tt0109920,en,"Morgan Leafy is a secretary to the British High Commissioner to an Africa nation. Leafy is a man that makes himself useful to his boss, the snobbish Arthur Fanshawe, who has no clue about what's going on around him, but who wants to use his secretary to carry on his dirty work, which involves getting one of the most powerful men in the country to do business with his country.The young secretary has an eye for beautiful women around him, especially Hazel, a native beauty, with whom he is having an affair. Things get complicated because Sam Adekunle, a man running for president of the country, wants a favor from Leafy in return after he has accepted the invitation to visit London. The proposition involves swaying a prominent doctor's opposition to a plan that will make Adenkule filthy rich.",Gramercy Pictures|Universal Pictures,South Africa|United States of America,1994-07-14,94.0,English,Released,,3.376,5.3,21,2,2,1
tt0401445,9726,A Good Year,A Good Year,35000000,42064105,Comedy|Drama|Romance,tt0401445,en,"Failed London banker Max Skinner inherits his uncle's vineyard in Provence, where he spent many childhood holidays. Upon his arrival, he meets a woman from California who tells Max she is his long-lost cousin and that the property is hers.",Fox 2000 Pictures|Scott Free Productions,United States of America,2006-09-09,118.0,English|French|Russian,Released,Everything matures... eventually.,14.587,6.7,1024,2,1,3
tt0295289,9582,A Guy Thing,A Guy Thing,20000000,17432163,Comedy|Romance,tt0295289,en,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",David Ladd Films|Metro-Goldwyn-Mayer,United States of America,2003-01-17,101.0,English,Released,Boy meets girl. Boy meets girl's cousin.,13.033,5.6,201,2,1,1
tt2243537,139038,A Haunted House,A Haunted House,2500000,60141683,Comedy|Horror,tt2243537,en,"A spoof of all the ""found-footage/documentary style"" films released in recent years.",Open Road Films|Endgame Entertainment|Wayans Bros. Entertainment|IM Global,United States of America,2013-01-11,86.0,English,Released,This $*%! ain't paranormal.,45.306,5.7,1186,4,1,1
tt2828996,184345,A Haunted House 2,A Haunted House 2,4000000,25343661,Comedy|Horror,tt2828996,en,"After exorcising the demons of his ex-, Malcolm starts afresh with his new girlfriend and her two children. After moving into their dream home, Malcolm is once again plagued by bizarre paranormal events.",Open Road Films|Automatik Entertainment,United States of America,2014-04-17,87.0,English,Released,It'll scare the #2 out of you.,45.008,6.0,906,2,1,1
tt0399146,59,A History of Violence,A History of Violence,32000000,60740827,Drama|Thriller|Crime,tt0399146,en,An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,New Line Cinema|BenderSpink|DC Comics,United States of America|Canada|Germany,2005-09-23,96.0,English,Released,Tom Stall had the perfect life … until he became a hero.,13.163,7.2,2053,3,3,1
tt0119535,8067,A Life Less Ordinary,A Life Less Ordinary,12000000,0,Fantasy|Comedy|Romance,tt0119535,en,"A couple of angels, O'Reilly and Jackson, are sent to Earth to make sure that their next supervised love-connection succeeds. They follow Celine, a spoiled rich girl who has just accidentally shot a suitor and, due to a misunderstanding, is kidnapped by janitor Robert. Although Celine quickly frees herself, she stays with Robert for thrills. O'Reilly and Jackson pursue, hoping to unite the prospective lovers.",Aaargh! Animation|Channel Four Films|Figment Films|PolyGram Filmed Entertainment,United Kingdom|United States of America,1997-10-24,103.0,English,Released,A comedy for anyone who's ever been in danger...of falling in love.,9.0,6.1,283,4,2,1
tt0266465,8409,A Man Apart,A Man Apart,36000000,44350926,Action|Drama,tt0266465,en,"When Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge.","Newman/Tooley Films|""DIA"" Productions GmbH & Co. KG|Joseph Nittolo Entertainment|New Line Cinema",Germany|United States of America,2003-04-04,109.0,English|Spanish,Released,Love changes a man. Revenge tears him apart.,18.554,6.1,593,4,2,2
tt0829459,1988,A Mighty Heart,A Mighty Heart,16000000,18928871,Drama|Thriller,tt0829459,en,"Based on Mariane Pearl's account of the terrifying and unforgettable story of her husband, Wall Street Journal reporter Danny Pearl's life and death.",Plan B Entertainment|Revolution Films|Paramount Vantage,France|United Kingdom|Pakistan|United States of America,2007-06-22,100.0,French|English|Italian|Lithuanian|Urdu,Released,One woman dared to keep hope alive,11.32,6.4,218,3,4,5
tt0310281,13370,A Mighty Wind,A Mighty Wind,6000000,18750246,Comedy|Music,tt0310281,en,"In ""A Mighty Wind"", director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell tell the story of 60's-era folk musicians, who inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall.",Castle Rock Entertainment,United States of America,2003-04-16,91.0,English,Released,"Back together for the first time, again.",11.334,6.9,160,1,1,1
tt2557490,188161,A Million Ways to Die in the West,A Million Ways to Die in the West,40000000,86410000,Comedy|Western,tt2557490,en,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.",RGB Media|Bluegrass Films|Fuzzy Door Productions|MRC|Universal Pictures,United States of America,2014-05-22,116.0,English,Released,Bring protection.,23.827,5.9,2969,5,1,1
tt2937898,241239,A Most Violent Year,A Most Violent Year,20000000,12007070,Crime|Drama|Thriller,tt2937898,en,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",Participant Media|Imagenation Abu Dhabi FZ|FilmNation Entertainment|Before the Door Pictures|Washington Square Films|Old Bull Pictures|CounterNarrative Films,United Arab Emirates|United States of America,2014-12-30,125.0,Spanish|English,Released,The result is never in question. Just the path you take to get there.,17.099,6.6,1012,7,2,2
